SMA
""
""
""
2.337333333333334
2.347666666666667
2.3618333333333337
2.3780000000000006
2.3831666666666678
2.3801666666666677
2.372000000000001
2.385166666666667
2.396833333333334
2.4020000000000006
2.4051666666666676
2.4045000000000005
2.3888333333333343
2.366000000000001
2.331000000000001
2.3230000000000004
2.330666666666667
2.3435000000000006
2.3511666666666673
2.363000000000001
2.378333333333334
2.3875000000000006
2.362166666666667
2.360666666666667
2.366333333333334
2.4025000000000003
2.426833333333334
2.4565
2.4758333333333336
2.491
2.5100000000000002
2.505000000000001
2.4871666666666674
2.477500000000001
2.493166666666667
2.518666666666667
2.516833333333334
2.509333333333334
2.5000000000000004
2.4973333333333336
2.487
2.489166666666667
2.4890000000000008
2.5035000000000007
2.5066666666666673
2.5188333333333337
2.525333333333334
2.528000000000001
2.527000000000001
2.526000000000001
2.5336666666666674
2.5391666666666675
2.553000000000001
2.541500000000001
2.5271666666666674
2.508833333333334
2.4980000000000007
2.4793333333333334
2.4663333333333335
2.4783333333333335
2.5013333333333336
2.519533333333334
2.5448666666666675
2.571033333333334
2.5963333333333343
2.5818333333333343
2.5673333333333344
2.5476666666666676
2.566500000000001
2.579500000000001
2.5836666666666672
2.5851666666666673
2.605000000000001
2.632833333333334
2.6565000000000007
2.6715000000000004
2.69
2.6905
2.693
2.692833333333334
2.7046666666666668
2.711166666666667
2.720500000000001
2.7385000000000006
2.6950000000000007
2.677666666666667
2.659166666666667
2.7150000000000003
2.7625000000000006
2.800166666666667
2.7950000000000004
2.6886666666666676
2.550333333333334
2.442
2.4645
2.516833333333334
2.5720000000000005
2.584833333333334
2.5995000000000004
2.612666666666667
2.637000000000001
2.667333333333334
2.662333333333334
2.6236666666666673
2.5895000000000006
2.6135000000000006
2.6625000000000005
2.7078333333333338
2.712333333333334
2.6980000000000004
2.680333333333334
2.677000000000001
2.6838333333333337
2.6630000000000007
2.6405000000000007
2.600333333333334
2.581833333333334
2.579166666666667
2.6023333333333336
2.6076666666666672
2.571666666666667
2.520166666666667
2.491333333333334
2.4835000000000007
2.4708333333333337
2.4685
2.4773333333333336
2.505666666666667
2.5420000000000007
2.580666666666667
2.6105000000000005
2.5785000000000005
2.5065000000000004
2.4390000000000005
2.4521666666666673
2.507833333333334
2.562166666666667
2.5660000000000003
2.5578333333333334
2.5528333333333335
2.563333333333334
2.5830000000000006
2.6235000000000004
2.6531666666666673
2.6710000000000007
2.665333333333334
2.6666666666666674
2.663166666666667
2.6560000000000006
2.626333333333334
2.6040000000000005
2.5946666666666673
2.5988333333333338
2.618166666666667
2.616833333333334
2.636666666666667
2.6175000000000006
2.6265000000000005
2.6110000000000007
2.5935000000000006
2.559833333333334
2.547333333333334
2.5645000000000007
2.5576666666666674
2.5696666666666674
2.5910000000000006
2.6361666666666674
2.6570000000000005
2.660333333333334
2.6630000000000007
2.6655000000000006
2.6705000000000005
2.680166666666667
2.6783333333333332
2.6713333333333336
2.636833333333334
2.607833333333334
2.588833333333334
2.5975000000000006
2.6203333333333343
2.631833333333334
2.625833333333334
2.6198333333333337
2.6040000000000005
2.5975000000000006
2.5796666666666677
2.5553333333333343
2.5343333333333344
2.510000000000001
2.5120000000000005
2.4943333333333335
